phoenix_complete_feature.gtfs0,phoenix_complete_feature.gtfs1,phoenix_complete_feature.gtfs2,phoenix_complete_feature.gtfs3,phoenix_complete_feature.gtfs4,phoenix_complete_feature.gtfs5,phoenix_complete_feature.gtfs6,phoenix_complete_feature.gtfs7,phoenix_complete_feature.gtfs8,phoenix_complete_feature.gtfs9,phoenix_complete_feature.avgstar,phoenix_complete_feature.location,phoenix_complete_feature.business_count,phoenix_complete_feature.reviewcount,phoenix_complete_feature.five_star_count,phoenix_complete_feature.four_star_count,phoenix_complete_feature.three_star_count,phoenix_complete_feature.two_star_count,phoenix_complete_feature.one_star_count,phoenix_complete_feature.senti_neg_avg,phoenix_complete_feature.senti_pos_avg,phoenix_complete_feature.senti_neu_avg,phoenix_complete_feature.senti_comp_avg,phoenix_complete_feature.senti_compound_pos_count,phoenix_complete_feature.senti_compound_neg_count,phoenix_complete_feature.senti_compound_neu_count,phoenix_complete_feature.block_nums,phoenix_complete_feature.tweet_count,phoenix_complete_feature.senti_negative_avg,phoenix_complete_feature.senti_neutral_avg,phoenix_complete_feature.senti_positive_avg,phoenix_complete_feature.senti_compound_avg,phoenix_complete_feature.senti_compound_positive_count,phoenix_complete_feature.senti_compound_negative_count,phoenix_complete_feature.senti_compound_neutral_count
567,86,13,0.0,6,13.4111995697,3,16.76399993895,2,4.47039985657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
568,29,2,0.0,2,0.0,2,21.4579200745,1,19.6697597504,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
569,19,2,0.0,1,0.0,0,0,1,20.1168003082,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,569,2,0.13300000131130219,0.8669999837875366,0.0,-0.3181999921798706,0,2,0
570,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
571,277,25,10.229327068604118,21,12.070079851154,8,9.909386654698332,12,12.261668315969144,2.546783625730994,571,5,855,8,10,8,11,22,0.0765593220338983,0.14967796610169487,0.7736271186440676,0.18795423728813568,35,23,1,571,46,0.019108695504458054,0.8217826058035311,0.15913043608484062,0.2787934763599997,29,4,13
572,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,572,16,0.018124999478459358,0.8638749979436398,0.11799999885261059,0.20805000327527523,8,1,7
573,505,72,10.595799126521701,24,8.996679991485625,19,9.639299891886877,20,8.046719998118467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,573,4,0.0,0.7329999953508377,0.2670000046491623,0.546099990606308,3,0,1
574,2498,174,8.758511865313137,150,7.419773594271209,153,8.777761802609543,152,8.449607880392781,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
575,1243,90,11.539219964766012,75,9.834879991911874,65,8.56826661101631,67,10.190479974856547,2.8453947368421053,575,6,152,7,4,2,1,14,0.07871428571428572,0.15732142857142858,0.7640357142857143,0.17807857142857145,15,11,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
576,1152,103,10.82120633504,78,9.730253526502935,50,10.304845129829845,51,8.138757717084795,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
577,1084,104,9.685866672688,66,10.281919964485667,74,10.00251996730196,47,10.757801245301195,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
578,1062,86,10.13050324205503,58,11.446303145830463,131,9.937168798962805,54,10.564261084328447,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
579,800,62,10.020238086217928,41,11.297920010314545,112,12.093363317353107,45,11.776310828759089,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,579,1,0.0,0.5640000104904175,0.4359999895095825,0.8428999781608582,1,0,0
580,1015,125,9.452412380448806,38,10.436664589321577,121,15.07985431428588,54,10.913035358581615,3.5825720309205904,580,10,1423,44,13,7,7,25,0.058479166666666665,0.19999999999999998,0.7415208333333331,0.46564374999999986,72,21,3,580,16,0.0,0.8704374991357327,0.1295624990016222,0.300799997523427,9,0,7
581,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
582,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
583,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
584,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
585,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
586,58,9,13.63471984865,3,0.0,2,0.0,1,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
587,13,2,18.1051197052,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
588,3,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
589,6,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,589,1,0.0,1.0,0.0,0.0,0,0,1
590,135,26,8.01478856375957,5,8.94079983237,2,0.0,2,13.4111995697,4.0,590,1,24,1,4,1,NULL,NULL,0.10383333333333333,0.258,0.638,0.46144999999999997,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
591,448,58,8.841457760996244,25,11.593237264956535,9,12.6288797855375,16,11.287760078915,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
592,184,39,7.529829967768376,6,10.728960084914,3,10.28191971779,3,10.281920115133333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
593,842,108,9.031863740753797,51,10.176042050130105,23,9.38783996105,34,9.656064000726198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
594,1452,111,7.9440215515933925,98,8.153158045951555,85,7.539064385624832,85,7.949537345249455,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
595,729,66,8.887155101896141,52,8.45846724980458,26,8.517288328787735,36,11.17600001040476,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
596,899,101,8.094133294896396,64,7.477759942414636,35,8.368588757509121,35,9.326879925352138,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,596,1,0.0,0.8109999895095825,0.1889999955892563,0.42149999737739563,1,0,0
597,886,96,9.152954526374018,62,8.026399920609569,31,9.462346653142081,24,7.1246999651225,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,597,2,0.0,0.8689999878406525,0.13099999725818634,0.299699991941452,1,0,1
598,552,64,11.437476162641508,33,10.222314564388,22,11.431451434186666,10,8.661400131900498,5.0,598,1,483,18,2,NULL,1,NULL,0.007619047619047619,0.24709523809523806,0.7452857142857142,0.9408333333333332,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
599,416,43,8.774756505663172,32,8.540005482484824,22,7.3104186934596465,11,7.791268369989571,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
600,855,108,10.127387614160662,46,10.483088064942624,98,16.961529315212584,47,13.20082827877759,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,600,1,0.0,1.0,0.0,0.0,0,0,1
601,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
602,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
603,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
604,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,604,4,0.0,0.8614999949932098,0.13850000128149986,0.2903749942779541,2,0,2
605,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
606,87,16,10.997183990476,4,10.281919956196667,2,13.8582401276,2,4.47039985657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
607,146,28,12.141606459628,4,8.60551992059,3,16.838506062833336,2,17.4345598221,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
608,132,23,14.975839831628633,5,12.874752199666801,3,15.944426854466665,2,16.0934405327,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
609,349,42,11.801855997250932,16,13.808568530638887,14,12.31391989102818,14,9.55547994375125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
610,408,41,11.84655993031285,23,11.362266699476665,20,9.946639880551167,16,11.623040032381999,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,610,2,0.20750000327825546,0.7924999892711639,0.0,-0.5568000078201294,0,2,0
611,765,65,9.890759994275781,44,9.834880078209812,29,9.265919782903639,35,9.164319881133721,4.0,611,2,35736,91,39,32,14,14,0.03541578947368421,0.2444578947368422,0.7201263157894735,0.7078578947368418,170,19,1,611,3,0.0,0.9426666696866354,0.057333335280418396,0.12040000160535176,1,0,2
612,997,84,11.076657657269996,63,13.7017759323145,37,10.132906744881332,49,10.984411313425714,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,612,14,0.0,0.9097142858164651,0.09028571365135056,0.19545714344297135,9,0,5
613,491,61,9.889397083995002,28,9.909386535486249,20,8.07652257284,18,7.659285221501134,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,613,3,0.0,0.9229999979337057,0.07700000206629436,0.19979999462763467,1,0,2
614,1291,115,9.116109734071706,71,8.469595740780568,86,8.86802595438623,75,9.102231013280194,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,614,1,0.0,0.7329999804496765,0.2669999897480011,0.6144999861717224,1,0,0
615,843,81,11.503829332695116,45,11.585786667143891,43,10.323829935866689,42,9.603652385802793,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
616,666,62,11.591851152661025,35,10.442854354386958,37,11.571458399308849,34,11.587276782999199,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
617,739,84,12.646526357844238,40,8.67664000798486,33,10.822093319149873,31,11.317170414488793,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
618,291,46,9.988150863988116,11,13.411199973703777,10,11.750765698298569,11,11.62303987147125,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
619,217,26,9.164319936188374,8,11.250506465636166,9,6.649720001964625,9,7.918994409694285,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
620,714,96,7.030064468899341,24,7.301653333502933,53,14.358498989112233,33,12.94553336501292,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,620,14,0.05935714393854141,0.8339285765375409,0.10678571462631226,0.09389286062547139,6,4,4
621,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
622,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,622,1,0.20900000631809235,0.6309999823570251,0.1599999964237213,-0.25,0,1,0
623,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,623,1,0.0,0.7519999742507935,0.24799999594688416,0.5105999708175659,1,0,0
624,0,0,0,0,0,0,0,0,0,3.0,624,1,36,2,1,NULL,1,2,0.072,0.1485,0.7796666666666665,0.6005166666666666,5,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
625,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
626,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
627,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
628,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
629,65,14,0.0,4,0.0,2,0.0,1,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
630,0,0,0,0,0,0,0,0,0,5.0,630,2,18,6,NULL,NULL,NULL,NULL,0.0265,0.217,0.7565,0.8703166666666666,6,NULL,NULL,630,19,0.0668947359448985,0.7825263142585754,0.1506315763843687,0.1362052653965197,9,7,3
631,0,0,0,0,0,0,0,0,0,3.350974432326122,631,15,11186,75,42,27,25,57,0.05740265486725661,0.18614159292035398,0.7520929203539821,0.47704646017699104,167,52,7,631,13,0.0,0.8240769230402433,0.17592307581351355,0.34602307700193846,9,0,4
632,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,632,11,0.0,0.8440909087657928,0.1559090871702541,0.33748181435194885,7,0,4
633,89,18,5.178213288389,4,5.3644798397999995,2,13.1876797676,1,4.47039985657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,633,3,0.0,0.818666676680247,0.18133333325386047,0.4371666709582011,2,0,1
634,62,11,9.636195500683332,2,8.04671955109,2,8.717279911025,1,4.47039985657,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
635,1,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
636,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
637,0,0,0,0,0,0,0,0,0,4.0,637,1,25,3,NULL,NULL,2,NULL,0.025,0.2326,0.7422000000000001,0.76458,4,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
638,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
639,136,16,9.119615927331703,6,13.187679767615,5,8.344746748606667,3,7.897706667593333,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
640,495,62,9.640514722982847,25,8.4937599062925,43,16.494234371808652,24,15.175831543774738,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
641,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
642,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
643,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
644,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
645,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
646,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
647,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
648,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
649,53,10,0.0,4,0.0,1,0.0,2,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,649,3,0.024666666984558105,0.6959999998410543,0.27933333317438763,0.6720666686693827,3,0,0
650,0,0,0,0,0,0,0,0,0,3.547024952015355,650,17,7294,72,47,23,12,22,0.0447159090909091,0.19626136363636357,0.7590625000000002,0.6014448863636365,145,24,7,650,27,0.02662962895852548,0.8376666704813639,0.13570370387147973,0.26487036932397773,15,2,10
651,0,0,0,0,0,0,0,0,0,2.506787330316742,651,3,1326,9,2,7,13,15,0.07432608695652174,0.1389347826086956,0.7867608695652172,0.14561086956521743,22,20,4,651,5,0.0,1.0,0.0,0.0,0,0,5
652,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
653,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,653,2,0.0,0.925000011920929,0.07500000298023224,0.1590999960899353,1,0,1
654,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
655,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,655,3,0.05400000015894572,0.9459999998410543,0.0,-0.15890000263849893,0,1,2
656,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,656,1,0.0,0.7239999771118164,0.2759999930858612,0.7573999762535095,1,0,0
657,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
658,14,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
659,155,20,13.550899595034998,9,13.666651453290001,3,10.50543999674,5,12.96415996555,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
660,206,31,13.29355769408105,4,14.007253011066668,21,21.222635645625264,17,24.487857818614444,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
661,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
662,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
663,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,663,3,0.0,0.8736666639645895,0.12633333603541055,0.34923333923021954,2,0,1
664,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
665,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
666,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
667,0,0,0,0,0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
